Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,status
104.4875,36.5875,54.4875,-64.9125,-96.6125,19.2875,104.3875,38.8875,41.5875,5.1875,-28.5125,65.5875,82.4875,17.2875,-136.8125,-243.4125,1
105.30625,35.20625,55.30625,-63.69375,-99.59375,18.20625,111.30625,43.50625,44.50625,9.50625,-26.59375,64.30625,92.50625,-2.89375,-135.99375,-250.89375,1
104.9875,38.9875,55.4875,-60.0125,-119.6125,23.0875,115.7875,48.0875,45.1875,13.2875,-24.9125,65.7875,87.1875,-6.8125,-135.7125,-250.8125,1
100.40625,36.90625,53.70625,-58.69375,-122.69375,33.40625,114.00625,47.80625,42.10625,13.50625,-27.99375,63.20625,82.30625,8.60625,-139.69375,-246.89375,1
98.91875,32.61875,55.51875,-57.88125,-115.78125,30.11875,115.91875,51.01875,42.21875,7.31875,-28.98125,58.11875,82.11875,13.31875,-137.98125,-246.58125,1
99.7875,30.6875,59.2875,-55.1125,-104.4125,35.2875,121.0875,54.8875,37.5875,-8.8125,-31.0125,51.2875,82.6875,17.7875,-139.4125,-251.6125,1
103.4125,29.1125,61.1125,-53.5875,-115.2875,37.1125,118.3125,58.3125,36.8125,-5.0875,-29.8875,50.0125,83.1125,18.1125,-140.2875,-251.2875,1
105.05625,29.25625,62.95625,-52.04375,-111.24375,38.15625,117.35625,59.65625,34.05625,-6.14375,-30.94375,48.25625,81.85625,17.65625,-143.34375,-250.54375,1
105.59375,32.39375,65.39375,-48.80625,-127.80625,42.19375,114.29375,60.89375,34.39375,-2.20625,-31.50625,48.39375,75.99375,22.29375,-142.90625,-248.60625,1
102.9125,33.4125,67.1125,-46.4875,-118.2875,43.6125,116.4125,61.2125,34.6125,-3.9875,-33.4875,45.4125,68.6125,24.0125,-141.9875,-253.0875,1
101.58125,35.08125,68.68125,-44.51875,-118.21875,44.48125,129.98125,63.48125,32.88125,-6.91875,-35.51875,42.68125,59.88125,21.98125,-142.51875,-253.01875,1
99.8,35.6,69.6,-44.9,-123.9,44.6,122.0,63.9,30.0,-9.3,-37.9,40.0,87.9,21.4,-145.1,-253.7,1
99.25,35.55,71.35,-45.35,-110.35,44.55,119.15,64.15,27.65,-12.65,-39.65,36.85,89.75,22.45,-145.45,-257.25,1
100.15625,34.55625,73.65625,-45.14375,-102.64375,45.25625,123.35625,63.65625,27.05625,-14.94375,-41.54375,33.95625,84.25625,22.95625,-144.64375,-259.94375,1
100.86875,31.46875,75.26875,-46.93125,-89.63125,42.66875,125.86875,62.96875,26.36875,-17.03125,-43.73125,30.76875,85.96875,19.96875,-143.83125,-261.03125,1
103.7875,29.9875,78.4875,-48.1125,-100.0125,41.0875,128.4875,63.4875,27.4875,-17.9125,-43.5125,30.6875,80.7875,22.2875,-140.6125,-256.4125,1
104.70625,31.20625,78.20625,-49.99375,-106.39375,38.40625,128.40625,62.20625,28.10625,-15.39375,-44.09375,32.20625,89.30625,20.70625,-141.29375,-256.29375,1
105.83125,33.43125,78.43125,-49.96875,-85.46875,38.53125,127.23125,60.13125,25.83125,-16.66875,-46.06875,33.13125,85.63125,14.03125,-142.76875,-261.26875,1
110.80625,38.90625,83.80625,-46.39375,-87.89375,38.60625,127.30625,59.80625,24.00625,-18.09375,-44.39375,35.90625,60.90625,25.80625,-142.79375,-266.29375,1
113.43125,44.33125,83.83125,-45.06875,-130.36875,36.33125,125.63125,57.83125,26.53125,-17.96875,-40.76875,40.03125,85.93125,24.73125,-139.66875,-264.76875,1
111.3,37.6,75.7,-50.5,-84.1,36.5,124.0,54.4,20.8,-27.6,-42.6,36.1,103.1,20.1,-143.3,-271.5,1
113.04375,38.54375,73.84375,-52.85625,-72.95625,35.34375,119.34375,50.84375,17.34375,-29.85625,-41.65625,38.94375,97.74375,26.14375,-145.05625,-268.75625,1
118.45,40.65,79.55,-53.25,-64.75,32.85,107.95,47.55,20.75,-22.05,-37.45,43.45,76.75,20.75,-141.65,-269.55,1
119.34375,39.64375,81.54375,-53.15625,-58.45625,33.24375,101.04375,46.64375,24.54375,-20.85625,-33.75625,44.14375,76.84375,9.74375,-135.25625,-275.25625,1
118.50625,36.20625,77.20625,-55.19375,-82.49375,27.30625,115.50625,47.90625,22.90625,-25.79375,-33.89375,41.70625,120.80625,4.60625,-136.99375,-278.29375,1
117.425,35.125,74.125,-55.275,-85.475,32.325,123.025,47.725,23.525,-25.875,-32.975,41.925,111.525,4.725,-136.575,-275.275,1
119.01875,33.01875,74.21875,-57.98125,-94.38125,24.91875,128.51875,49.21875,24.71875,-22.28125,-31.18125,44.31875,103.31875,6.91875,-135.18125,-267.18125,1
117.475,28.675,71.575,-62.525,-67.425,22.575,121.875,46.975,25.375,-14.025,-32.025,44.675,98.375,-0.425,-135.925,-265.225,1
118.2875,30.5875,72.6875,-61.1125,-64.0125,24.4875,110.4875,46.2875,26.7875,-19.3125,-30.0125,44.4875,103.3875,1.2875,-133.3125,-271.0125,1
117.75,32.15,72.15,-60.45,-72.45,23.65,109.55,44.45,25.95,-15.25,-29.65,46.35,102.05,3.75,-133.65,-266.35,1
119.43125,35.43125,73.13125,-57.16875,-93.96875,26.43125,112.23125,46.83125,27.63125,-23.66875,-27.16875,47.03125,105.03125,5.33125,-130.56875,-265.96875,1
118.55,37.15,69.15,-56.95,-102.65,27.25,111.65,46.35,29.05,-17.85,-26.55,49.55,100.55,6.35,-131.45,-260.15,1
117.96875,37.26875,67.86875,-56.83125,-88.83125,26.86875,113.56875,45.66875,27.86875,-21.03125,-27.53125,50.16875,93.16875,5.76875,-132.43125,-259.53125,1
116.55,38.65,66.95,-55.15,-96.95,30.15,115.15,47.85,28.35,-13.25,-27.65,53.25,81.45,4.85,-133.65,-256.55,1
113.05625,36.25625,61.35625,-57.04375,-104.74375,31.45625,109.75625,45.85625,26.45625,-9.54375,-31.24375,52.75625,112.85625,5.15625,-137.04375,-255.34375,1
114.15625,36.85625,63.05625,-58.34375,-90.24375,22.55625,106.35625,41.25625,31.45625,-16.24375,-30.24375,53.05625,113.05625,2.55625,-132.74375,-256.54375,1
113.71875,34.81875,64.11875,-60.38125,-85.78125,23.91875,104.11875,40.51875,27.81875,-16.48125,-31.38125,54.11875,106.91875,7.71875,-134.28125,-249.48125,1
112.0125,36.0125,64.0125,-60.6875,-90.8875,26.7125,105.2125,41.6125,24.1125,-12.9875,-33.4875,57.3125,100.4125,13.0125,-138.8875,-243.4875,1
111.525,40.125,62.825,-58.875,-103.675,28.525,105.125,42.925,24.925,-1.675,-33.675,61.525,90.625,8.725,-138.575,-240.375,1
111.94375,40.94375,64.74375,-57.75625,-100.55625,29.14375,104.34375,44.04375,21.64375,-3.55625,-35.05625,60.54375,89.24375,18.54375,-142.25625,-245.95625,1
113.25625,42.85625,63.25625,-57.84375,-116.14375,29.95625,106.35625,44.15625,23.05625,-6.04375,-33.64375,61.45625,98.35625,15.85625,-141.14375,-243.74375,1
114.2,46.9,62.4,-56.4,-118.5,29.9,105.7,43.4,19.4,-3.1,-33.7,63.4,92.6,17.6,-145.4,-238.4,1
113.83125,49.33125,63.23125,-55.56875,-124.16875,32.13125,98.03125,45.23125,17.43125,-5.76875,-34.36875,63.53125,98.13125,23.53125,-147.26875,-237.26875,1
110.9375,47.3375,59.7375,-58.0625,-113.7625,30.3375,98.1375,43.5375,23.0375,0.2375,-35.8625,63.6375,94.0375,20.0375,-147.2625,-236.0625,1
109.00625,48.80625,60.30625,-56.49375,-103.79375,34.90625,102.30625,45.60625,23.80625,2.40625,-36.39375,65.70625,57.70625,25.80625,-147.39375,-232.29375,1
109.48125,49.18125,63.58125,-55.51875,-127.91875,39.98125,104.68125,46.88125,21.28125,-0.01875,-36.21875,65.98125,67.18125,30.58125,-148.81875,-230.31875,1
110.5625,46.0625,64.8625,-59.1375,-111.4375,30.8625,99.3625,41.8625,18.7625,-3.2375,-36.2375,62.5625,87.8625,29.2625,-150.4375,-231.5375,1
111.81875,41.91875,65.91875,-64.48125,-77.08125,24.11875,84.81875,34.21875,20.61875,-0.28125,-35.28125,59.21875,94.61875,25.41875,-150.08125,-235.48125,1
112.425,42.525,63.825,-63.275,-100.875,25.525,89.925,36.125,24.925,10.325,-33.575,60.725,86.325,27.725,-149.375,-233.275,1
109.95625,42.85625,58.05625,-61.84375,-96.64375,27.45625,109.85625,38.55625,21.25625,-1.44375,-34.74375,56.25625,83.15625,33.05625,-150.44375,-235.34375,1
113.6,46.6,57.7,-57.9,-112.0,30.8,117.2,42.4,26.0,-2.4,-30.3,56.7,54.6,36.2,-145.5,-233.7,1
116.2,47.9,64.9,-56.0,-135.1,32.5,105.4,42.7,30.2,3.1,-26.9,56.2,76.3,22.9,-142.1,-238.2,1
113.16875,41.16875,64.56875,-57.03125,-117.63125,34.96875,100.46875,41.96875,30.56875,1.76875,-27.93125,50.46875,95.36875,13.66875,-142.63125,-242.93125,1
111.90625,39.40625,62.10625,-55.19375,-99.79375,30.30625,101.60625,45.30625,31.60625,1.30625,-28.19375,47.40625,86.00625,17.40625,-144.99375,-246.19375,1
114.03125,36.43125,67.33125,-52.16875,-118.46875,32.53125,108.33125,51.73125,33.43125,0.93125,-27.16875,44.43125,90.13125,14.23125,-143.26875,-252.46875,1
112.46875,33.06875,70.46875,-49.23125,-103.93125,37.06875,111.96875,55.16875,32.76875,-3.03125,-28.53125,40.46875,76.26875,15.66875,-142.83125,-257.83125,1
112.64375,28.84375,72.24375,-50.05625,-77.65625,37.34375,111.64375,54.34375,28.84375,-6.75625,-31.35625,37.44375,65.24375,18.04375,-147.15625,-253.65625,1
111.53125,22.73125,68.63125,-52.96875,-50.96875,35.43125,95.93125,52.23125,28.43125,-5.26875,-32.86875,33.63125,89.03125,7.53125,-145.86875,-257.16875,1
115.8,23.2,70.7,-48.9,-99.0,40.7,105.4,56.8,34.1,-1.5,-28.9,34.9,94.7,7.8,-142.3,-263.5,1
115.58125,23.58125,71.58125,-46.51875,-119.31875,46.18125,109.68125,59.98125,34.08125,-2.01875,-30.01875,34.88125,95.48125,13.98125,-144.81875,-262.31875,1
114.775,25.275,72.875,-45.625,-116.225,45.875,112.075,59.875,33.275,-1.525,-31.425,34.875,90.175,11.575,-145.725,-260.125,1
113.375,28.775,71.075,-46.025,-85.425,39.375,108.175,55.575,31.675,-4.225,-32.525,34.975,82.375,9.675,-147.625,-259.225,1
114.19375,32.99375,71.59375,-43.90625,-84.60625,41.69375,104.69375,55.69375,28.89375,-6.50625,-32.80625,35.59375,79.39375,9.49375,-148.30625,-258.10625,1
113.25625,34.15625,71.85625,-43.64375,-90.44375,41.65625,105.35625,55.75625,26.35625,-8.94375,-33.64375,33.85625,86.95625,18.95625,-148.64375,-262.84375,1
114.26875,39.16875,74.46875,-41.53125,-95.13125,43.76875,104.96875,56.96875,27.26875,-6.93125,-31.43125,37.56875,62.46875,20.36875,-146.43125,-259.83125,1
113.98125,39.98125,71.18125,-43.51875,-117.81875,42.48125,98.98125,55.38125,29.88125,-9.01875,-29.11875,40.18125,86.38125,22.38125,-144.11875,-257.21875,1
112.70625,37.90625,68.30625,-48.99375,-118.09375,36.30625,93.60625,50.70625,31.40625,5.10625,-28.19375,43.80625,97.10625,16.50625,-145.19375,-252.99375,1
112.5375,41.1375,64.6375,-48.8625,-113.3625,37.7375,95.2375,51.4375,30.8375,-8.1625,-26.1625,45.8375,98.6375,19.1375,-144.7625,-255.8625,1
109.81875,41.21875,60.51875,-51.38125,-91.58125,36.01875,92.51875,50.51875,30.61875,-12.38125,-26.08125,47.31875,96.41875,16.21875,-143.88125,-255.88125,1
104.93125,36.33125,57.03125,-56.36875,-76.46875,35.93125,91.83125,47.43125,29.23125,-0.76875,-29.16875,49.03125,88.43125,19.63125,-146.66875,-250.36875,1
106.0125,37.4125,58.3125,-56.0875,-85.1875,31.6125,98.0125,50.1125,30.5125,2.2125,-27.1875,51.7125,87.0125,17.3125,-145.0875,-256.6875,1
104.06875,39.86875,55.56875,-56.73125,-110.33125,31.36875,97.46875,48.86875,34.96875,7.86875,-24.33125,55.86875,91.76875,15.86875,-141.53125,-250.63125,1
101.58125,42.08125,51.38125,-57.41875,-112.41875,30.98125,92.28125,47.18125,36.08125,4.38125,-23.11875,58.08125,94.58125,17.98125,-138.71875,-244.91875,1
101.8125,46.4125,52.0125,-54.3875,-114.1875,32.7125,88.2125,48.2125,35.9125,4.6125,-21.3875,62.3125,75.3125,22.7125,-138.6875,-241.5875,1
101.39375,47.49375,51.29375,-55.70625,-114.90625,28.69375,86.69375,44.39375,33.79375,7.49375,-21.60625,64.49375,84.89375,21.99375,-140.90625,-239.50625,1
101.85,45.65,51.65,-59.25,-107.45,20.95,91.85,39.85,39.05,5.55,-20.85,63.05,93.65,14.75,-136.55,-243.75,1
105.20625,49.70625,51.30625,-56.19375,-144.89375,23.70625,94.90625,42.70625,40.50625,10.00625,-16.59375,67.50625,86.90625,19.50625,-134.79375,-239.49375,1
103.7125,50.9125,50.3125,-55.1875,-110.4875,25.8125,81.5125,42.8125,34.3125,6.2125,-17.4875,68.3125,72.8125,22.2125,-138.6875,-237.0875,1
102.25,48.95,48.85,-54.75,-113.05,28.75,77.85,40.85,32.35,1.95,-20.25,66.15,93.85,23.85,-140.55,-237.05,1
103.60625,47.40625,50.60625,-55.39375,-116.29375,20.80625,79.20625,39.90625,31.90625,7.20625,-20.39375,68.00625,96.10625,24.80625,-141.59375,-235.89375,1
102.40625,45.70625,51.50625,-55.69375,-110.79375,19.10625,79.10625,40.00625,32.30625,10.00625,-20.29375,68.90625,90.70625,23.80625,-140.69375,-236.09375,1
104.48125,46.48125,53.98125,-54.01875,-135.91875,23.28125,80.28125,42.88125,37.18125,11.18125,-17.41875,71.28125,86.78125,21.58125,-137.31875,-234.71875,1
105.7625,49.2625,54.7625,-50.4375,-150.4375,27.9625,80.0625,45.6625,36.1625,5.7625,-16.4375,71.7625,89.2625,23.0625,-137.6375,-234.5375,1
102.65625,47.85625,52.95625,-50.64375,-94.74375,28.75625,74.15625,45.25625,27.75625,0.85625,-21.04375,68.65625,79.75625,18.95625,-145.24375,-235.94375,1
103.55625,47.85625,54.55625,-49.44375,-102.04375,30.35625,77.25625,46.05625,25.85625,-1.14375,-21.84375,66.65625,85.15625,20.55625,-145.84375,-237.54375,1
104.0625,48.5625,55.5625,-47.2375,-121.2375,33.9625,81.5625,47.3625,28.0625,-1.1375,-20.9375,66.4625,84.7625,24.4625,-143.1375,-241.1375,1
102.55625,47.65625,55.15625,-48.04375,-109.54375,34.05625,82.25625,47.05625,29.05625,1.95625,-21.74375,66.65625,71.65625,23.15625,-144.34375,-237.54375,1
105.70625,48.00625,58.60625,-48.69375,-106.69375,33.20625,79.90625,46.40625,29.40625,10.90625,-20.59375,68.80625,57.00625,15.80625,-144.29375,-233.49375,1
106.5,41.6,60.6,-52.8,-103.6,32.1,76.1,44.1,24.0,4.7,-22.9,63.7,88.0,28.1,-147.9,-242.3,1
109.06875,40.16875,61.96875,-50.73125,-124.73125,36.06875,82.96875,47.76875,25.26875,-3.83125,-21.13125,62.96875,89.76875,35.06875,-144.53125,-246.13125,1
112.78125,38.68125,64.48125,-49.71875,-121.41875,36.88125,84.88125,49.08125,24.78125,-1.51875,-20.61875,62.98125,89.08125,21.78125,-145.51875,-246.61875,1
113.50625,36.40625,64.20625,-50.69375,-111.59375,37.10625,88.50625,49.80625,24.80625,-2.29375,-20.39375,60.90625,85.30625,16.70625,-143.59375,-248.69375,1
115.025,35.325,65.425,-51.775,-98.675,34.825,81.725,49.225,26.525,-1.075,-20.075,58.725,85.525,13.425,-142.075,-252.075,1
117.3875,37.2875,71.4875,-50.6125,-89.5125,34.1875,76.3875,49.6875,22.0875,-8.3125,-20.9125,56.7875,86.2875,16.0875,-145.3125,-253.0125,1
119.05625,38.95625,74.15625,-49.54375,-108.34375,33.95625,81.65625,50.55625,20.25625,-9.04375,-19.64375,58.25625,88.15625,17.45625,-145.24375,-250.64375,1
120.71875,38.51875,76.41875,-50.68125,-109.68125,30.71875,81.81875,49.31875,23.81875,-6.58125,-18.38125,58.11875,90.31875,16.41875,-145.28125,-255.58125,1
124.85,40.35,80.85,-49.45,-144.85,30.75,83.35,50.05,28.45,-7.95,-14.55,59.95,101.75,13.05,-140.15,-256.45,1
121.85625,36.25625,78.85625,-53.64375,-93.64375,29.05625,84.75625,46.95625,23.15625,-12.14375,-17.84375,56.75625,95.95625,7.95625,-143.94375,-260.34375,1
122.3,36.4,82.8,-53.1,-60.3,25.8,89.8,48.0,25.1,-11.0,-17.7,56.8,57.8,2.9,-144.0,-261.6,1
124.4125,37.8125,82.1125,-51.4875,-88.5875,24.0125,86.4125,50.3125,25.3125,-13.0875,-16.8875,56.1125,86.2125,2.9125,-143.4875,-262.0875,1
124.575,39.375,81.975,-49.725,-104.425,28.375,86.075,51.075,21.975,-21.725,-17.825,54.375,104.375,8.775,-144.825,-262.425,1
124.8625,39.8625,83.0625,-49.3375,-95.8375,29.7625,84.8625,51.1625,22.2625,-22.0375,-17.6375,54.2625,96.7625,8.5625,-144.0375,-266.5375,1
124.58125,39.98125,83.78125,-49.71875,-96.41875,28.78125,81.68125,51.58125,24.28125,-20.41875,-16.71875,53.38125,102.38125,6.98125,-141.61875,-272.51875,1
123.33125,38.93125,79.53125,-51.16875,-103.06875,29.13125,83.63125,51.13125,28.43125,-10.96875,-15.86875,54.93125,99.83125,1.93125,-140.36875,-269.36875,1
124.025,39.225,80.625,-51.875,-104.475,23.525,83.825,47.225,30.125,-4.575,-14.675,56.025,101.325,-1.775,-137.675,-270.875,1
122.3875,39.7875,81.8875,-51.4125,-86.4125,20.6875,81.2875,45.4875,30.2875,-1.1125,-15.8125,56.8875,87.7875,-6.5125,-137.3125,-267.9125,1
122.56875,42.26875,83.86875,-47.33125,-82.23125,24.56875,86.16875,52.06875,29.46875,-17.53125,-16.23125,55.76875,83.36875,-8.73125,-139.23125,-268.83125,1
123.28125,41.78125,83.98125,-48.01875,-116.31875,25.08125,80.38125,50.78125,32.48125,-11.91875,-15.51875,56.98125,106.18125,-5.11875,-138.21875,-265.81875,1
124.05,38.65,83.85,-48.95,-131.75,29.95,82.05,51.85,32.95,-12.15,-14.15,56.95,105.45,2.65,-136.05,-265.35,1
120.7375,35.3375,80.5375,-53.7625,-80.6625,19.8375,86.4375,50.6375,29.1375,-15.4625,-17.9625,54.7375,98.3375,-1.2625,-139.6625,-266.9625,1
119.3375,35.7375,79.0375,-53.6625,-82.8625,21.2375,81.0375,49.8375,28.8375,-13.4625,-18.6625,55.5375,99.4375,2.9375,-140.5625,-263.7625,1
117.23125,39.53125,75.93125,-50.86875,-95.26875,23.43125,78.83125,50.23125,30.33125,-7.86875,-18.16875,58.63125,97.63125,0.23125,-141.36875,-258.46875,1
117.775,40.675,76.275,-48.025,-101.325,25.175,75.475,50.675,32.075,-7.325,-17.025,58.175,94.475,1.675,-138.725,-260.025,1
117.85,43.55,75.05,-46.35,-109.45,26.65,71.45,48.85,31.45,-10.75,-16.45,59.05,92.85,13.25,-139.75,-257.25,1
119.18125,46.98125,73.98125,-45.11875,-113.81875,28.48125,69.98125,48.08125,30.78125,-13.11875,-15.91875,62.68125,91.78125,10.88125,-141.41875,-253.41875,1
120.4125,47.7125,73.3125,-44.6875,-133.4875,28.9125,68.9125,47.8125,34.9125,-4.5875,-14.3875,66.6125,90.3125,8.9125,-139.0875,-251.5875,1
119.73125,46.53125,73.33125,-45.26875,-115.96875,27.63125,68.63125,46.53125,38.53125,1.03125,-14.06875,68.63125,69.13125,5.53125,-135.56875,-254.36875,1
117.5125,44.9125,70.6125,-47.8875,-96.5875,24.0125,63.5125,44.1125,37.2125,0.0125,-17.2875,68.6125,77.9125,6.4125,-139.1875,-253.8875,1
116.84375,44.74375,68.94375,-48.85625,-108.45625,22.74375,59.64375,43.64375,38.94375,2.34375,-18.25625,69.34375,94.24375,7.84375,-140.95625,-252.75625,1
116.875,48.675,67.875,-45.325,-128.425,26.575,64.275,47.775,37.375,5.175,-17.825,72.675,87.175,8.275,-141.825,-249.325,1
114.94375,49.74375,65.74375,-43.05625,-122.05625,27.34375,65.44375,48.74375,33.24375,3.34375,-20.45625,73.34375,89.64375,8.14375,-145.75625,-248.35625,1
113.075,51.675,67.475,-38.925,-125.425,31.175,63.175,51.275,32.175,4.275,-22.725,74.775,80.875,11.775,-149.925,-244.725,1
110.2375,50.9375,67.7375,-39.3625,-116.9625,31.1375,62.8375,51.7375,33.9375,17.3375,-24.3625,76.1375,61.9375,7.6375,-150.9625,-239.9625,1
112.8625,54.9625,68.3625,-35.8375,-134.1375,33.7625,64.6625,54.5625,33.5625,1.4625,-22.6375,75.7625,76.3625,9.0625,-148.5375,-244.2375,1
110.6125,51.9125,65.5125,-39.3875,-118.2875,28.7125,64.5125,51.6125,36.4125,1.8125,-23.8875,73.7125,82.8125,9.5125,-148.1875,-247.3875,1
110.35625,48.25625,68.25625,-39.74375,-103.34375,33.25625,68.85625,53.55625,35.85625,2.35625,-24.74375,72.25625,62.45625,9.85625,-148.44375,-249.04375,1
110.11875,47.81875,69.71875,-41.18125,-118.48125,28.71875,84.11875,52.61875,33.61875,4.41875,-24.68125,72.71875,75.41875,3.21875,-150.28125,-247.88125,1
111.15,47.75,71.15,-42.85,-126.15,27.05,74.95,51.55,34.35,5.85,-23.45,72.65,89.15,4.95,-150.85,-247.25,1
114.65,48.95,71.55,-43.35,-115.05,21.85,66.25,52.05,36.05,6.65,-20.75,73.95,79.55,3.55,-149.65,-246.25,1
115.3875,50.6875,69.5875,-44.3125,-128.1125,21.5875,64.3875,48.6875,36.0875,7.6875,-19.3125,75.4875,87.0875,5.1875,-147.8125,-242.3125,1
117.4625,52.0625,73.6625,-45.2375,-137.2375,26.1625,70.2625,47.3625,33.7625,6.3625,-19.6375,76.9625,79.2625,7.9625,-147.7375,-241.4375,1
111.05,49.95,70.35,-48.75,-99.95,24.95,69.85,46.15,29.85,2.85,-23.45,74.75,81.75,8.45,-150.25,-247.55,1
107.6125,48.9125,70.1125,-49.5875,-84.1875,26.5125,70.8125,46.8125,27.8125,0.5125,-25.7875,73.7125,76.3125,9.4125,-151.8875,-247.0875,1
110.3,49.3,72.0,-49.5,-100.5,22.1,71.9,48.7,29.4,0.2,-24.0,74.3,79.6,10.8,-151.0,-243.6,1
112.7125,48.8125,75.0125,-49.3875,-99.6875,23.7125,74.3125,49.1125,29.0125,0.0125,-23.3875,72.7125,68.9125,11.1125,-149.6875,-243.2875,1
115.3625,48.0625,78.9625,-49.8375,-98.3375,24.6625,74.9625,49.1625,30.5625,2.1625,-22.3375,71.0625,57.9625,10.2625,-147.3375,-245.3375,1
114.3375,44.9375,77.1375,-53.4625,-101.1625,23.8375,71.8375,46.4375,28.4375,-0.9625,-23.8625,67.4375,87.0375,13.0375,-147.1625,-247.8625,1
112.925,43.625,76.025,-54.875,-105.375,25.725,70.125,45.425,28.825,-1.775,-22.675,67.225,92.825,13.725,-145.575,-246.175,1
111.625,41.325,72.525,-58.175,-106.675,23.025,73.825,43.425,31.825,-0.775,-20.475,67.025,97.825,12.225,-142.975,-245.575,1
109.175,39.175,67.675,-60.825,-85.825,20.375,72.175,40.075,32.775,-0.225,-20.625,66.875,92.075,11.975,-141.225,-243.625,1
106.88125,37.08125,66.98125,-62.51875,-84.11875,17.38125,74.18125,38.08125,34.68125,2.18125,-21.51875,67.38125,92.38125,10.38125,-138.31875,-241.11875,1
105.9,38.1,68.6,-60.3,-90.3,19.5,75.2,42.0,31.7,3.3,-22.2,68.1,96.9,5.7,-140.3,-241.9,1
102.9625,39.9625,67.0625,-58.1375,-105.0375,22.0625,72.9625,44.4625,34.1625,9.6625,-23.1375,69.1625,96.2625,9.6625,-139.8375,-242.2375,1
101.7625,40.9625,66.7625,-57.2375,-98.2375,21.9625,71.6625,45.9625,33.9625,8.7625,-24.7375,67.3625,92.7625,11.6625,-139.5375,-243.8375,1
104.83125,43.93125,69.83125,-53.16875,-99.06875,24.13125,70.63125,49.13125,36.83125,10.03125,-22.26875,68.43125,63.03125,12.53125,-135.86875,-242.96875,1
106.30625,41.60625,70.50625,-50.79375,-119.09375,27.90625,77.70625,49.60625,36.20625,1.30625,-22.69375,65.60625,75.60625,18.90625,-131.49375,-247.19375,1
103.9625,37.9625,64.4625,-52.6375,-102.8375,27.2625,79.9625,47.9625,32.9625,-2.8375,-25.3375,62.9625,101.5625,4.0625,-130.4375,-249.0375,1
105.34375,40.64375,65.94375,-49.35625,-124.35625,32.84375,66.14375,50.24375,35.94375,1.54375,-23.85625,65.84375,105.04375,6.64375,-131.55625,-247.05625,1
104.41875,41.11875,63.91875,-49.88125,-104.28125,29.41875,64.01875,46.71875,33.61875,-3.78125,-26.18125,64.71875,98.31875,20.11875,-136.58125,-245.68125,1
102.39375,41.79375,59.59375,-50.00625,-96.50625,29.89375,65.99375,46.09375,29.69375,4.69375,-29.70625,65.19375,95.19375,21.89375,-142.10625,-244.10625,1
102.0625,42.7625,60.3625,-47.9375,-99.2375,33.5625,63.8625,46.9625,29.9625,12.8625,-30.6375,66.0625,88.4625,18.0625,-142.0375,-245.1375,1
103.23125,44.13125,63.23125,-45.36875,-97.66875,39.83125,63.83125,50.93125,32.33125,-6.66875,-29.76875,63.23125,86.73125,19.73125,-137.26875,-250.46875,1
103.65,45.85,65.45,-46.05,-103.15,33.75,62.85,50.75,33.85,0.35,-30.95,64.45,89.55,19.55,-138.75,-251.15,1
102.9625,47.7625,65.2625,-46.0375,-110.8375,35.0625,60.8625,50.5625,33.7625,4.6625,-31.9375,66.3625,88.7625,20.4625,-139.7375,-247.9375,1
100.70625,50.70625,61.20625,-44.39375,-109.19375,33.40625,62.10625,52.70625,32.60625,3.70625,-32.59375,67.90625,80.90625,21.10625,-138.99375,-241.89375,1
100.4375,53.7375,60.2375,-42.3625,-112.9625,34.1375,60.9375,51.9375,30.3375,2.2375,-33.1625,68.7375,80.8375,26.1375,-140.8625,-240.3625,1
